id,subject_id,course_number,title,credits,credit_range,description,writing_intensive,repeat_status,restrictions
0e2d301c-dcb4-43bf-a233-a2aad496841f,MET,201,Introduction to Manufacturing Processes,3.0,0.0-3.0,"Introduces manufacturing and its managed activities: research and development, production, marketing, industrial relations, and finance. Includes laboratory work in organization, staffing, and operating a model manufacturing enterprise.",False,Not repeatable for credit,Cannot enroll if classification is Freshman or Pre-Junior or Sophomore
9b7d846a-502b-4369-a0b0-98cd1dcb38db,MET,202,Computer-Aided Drafting,4.0,,Introduces computer design using an interactive software package on a microcomputer.,False,Not repeatable for credit,Cannot enroll if classification is Freshman or Pre-Junior or Sophomore
1d8c4b91-5563-4011-9b95-62d793bf181a,MET,204,Applied Quality Control,3.0,,"Covers variables, procedures, and processes of total quality control within the manufacturing industries. Includes instrumentation for material evaluation, attribute inspection and sampling, supervising for organizational quality improvements, and statistical control. Emphasizes directed laboratory experiences.",False,Not repeatable for credit,Can enroll if classification is Junior or Pre-Junior or Senior.
7a9ed64e-e4ec-49b0-b10c-6037b920ac8f,MET,205,Robotics and Mechatronics,3.0,,"Provides a comprehensive technical introduction to robotics and automation in manufacturing. Topics include flow line production, material handling, group technology, and flexible and mechatronics-integrated manufacturing.",False,Not repeatable for credit,
a1cba466-2544-471f-8078-b40f200a376a,MET,209,Fluid Power,4.0,,"Covers the fundamentals of hydraulic/pneumatic systems with an emphasis on applications of Bernoulli's equation. Topics include component types and designs, hydraulic/pneumatic circuit analysis and design of hydraulic/pneumatic systems.",False,Not repeatable for credit,
229ddaf9-f318-4324-b991-a375ecfd673e,MET,213,Applied Mechanics,4.0,,"Applications of statics and strength of materials with applications to problems in manufacturing. A combined statics and strength of materials course with applications in manufacturing, including: design of bolted connections, simple structures, and beam design.",False,Not repeatable for credit,
9fcba454-bbf3-4317-84cb-74694ac89b66,MET,300,Principles of Engineering Design,4.0,,"This course is designed to introduce students to the concepts of engineering design. Students will develop a thorough understanding of the design process through collaboratively thinking. This course will allow students to apply iterative design process in creating a new product while integrating the marketing, design, and manufacturing functions of the firm. Students will explore design challenges and employ the product design and development process to design a product to meet the challenge.",False,Not repeatable for credit,
fbd9f072-2e70-4eec-b921-2de9fb27c414,MET,301,Advanced Design Graphics,3.0,,Covers the theory and practice of industry's parts and assembly drawings with a specialization in tolerance and geometric dimensioning. Discusses industrial procedures and standards.,False,Not repeatable for credit,
fadf48c2-eee7-4db0-87d7-bf8246de5891,MET,307,HazMat for Manufacturing,3.0,0.0-3.0,"Covers the characteristics of hazardous substances and wastes, medical surveillance for plant personnel, toxicology, respirators and protective clothing, environmental direct reading indicators, decontamination procedures, and safe working practices.",False,Not repeatable for credit,Can enroll if classification is Senior.
7228870d-ffc9-4500-adb4-2c3840342369,MET,308,Maritime Manufacturing,3.0,0.0-3.0,"Provides an overview of the key engineering standards, laws, and regulations governing the construction of commercial vessels in the United States and methods of complying with these requirements. Focuses on the ship manufacturing process and the installation and testing of ship systems.",False,Not repeatable for credit,Can enroll if classification is Senior.
09ea2fa9-2fa6-4e4d-a5c2-e8cc865b9987,MET,310,Advanced Robotics and Mechatronics,3.0,,"Covers applied topics related to the integration of computer, robotics, and internet-based automation technologies in modern manufacturing.",False,Not repeatable for credit,
9463ee90-86df-4787-b5f0-e093ba43a20f,MET,316,Computer Numerical Control,3.0,,Discusses theory and application of computer numerical control machines in the manufacturing environment. The laboratory focuses on the programming and operation of CNC machine tools.,False,Not repeatable for credit,
3f9d40fb-8c07-4014-9332-370927a58630,MET,321,Changing World of 3D Printing and Rapid Prototyping,3.0,,"This course is an introduction and survey of rapid-prototyping, especially centered on the advent, impact, and utility of 3D printers and supporting digital technology: computer-aided design (CAD) and computer-aided manufacturing (CAM) software. The course will cover both the concepts and practice of 3D printing and prototyping, emphasizing hands-on work developing computer-based design models (“drawings”) and fabricating prototypes (“parts”) using current tools for desktop manufacturing including 3D printers, laser cutters, desktop engravers, and micromolding and printing. With this knowledge and skill set, students will be able to design, develop and demonstrate a working product suitable for commercialization.",False,Not repeatable for credit,
4b2cb5a0-a2d0-4fe1-9122-78ed2a720afd,MET,322,Design for Manufacturing and Assembly,3.0,,"One of the final steps in creating a marketable product is the manufacturing of the components. Throughout the design process, engineers must fully understand a variety of processes in which parts can be produced and assembled. Selecting a manufacturing method and ensuring the parts are capable of production is a difficult but critical part of the product design process. This course will allow students to apply the theory of design for manufacturing (DFM) and design for assembly (DFA) to the overall design process. Topics include practical techniques for selection of materials and processes, design considerations for production, manual assembly and automated assembly, and Boothroyd and Dewhurst methods. Students review case studies and analyze production assemblies.",False,Not repeatable for credit,
fc005b33-87e1-4a32-b3df-8fdf55ec07c5,BMES,T480,Special Topics in Biomedical Engineering & Science,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
09ab1dec-14bc-41c3-aec5-9b540bf8939f,MET,402,Manufacturing Design with CAD,3.0,,"Covers design of tools and fixtures for manufacturing, including general-purpose work holders, modular and dedicated fixtures, jigs, fixturing principles, degree of freedom, locating and clamping components, wire frame and solid modeling, and 3d to 2D conversion. Students design models of fixtures.",False,Not repeatable for credit,
2a58e44a-5e02-4540-b327-87ee955d3606,MET,403,Three Dimensional Modeling,3.0,,"Covers three-dimensional design with emphasis on manufacturing and industrial standards. Includes computer-aided-manufacturing using solid, surface, and wire-frame models.",False,Not repeatable for credit,
b74200b1-b61e-4d0b-ba74-f45ebefc79d9,MET,404,Digital Instrumentation,3.0,,"Covers digital technology and its application in manufacturing. Covers variables, procedures, and processes of total quality control.",False,Not repeatable for credit,
188a87fb-3a19-4c39-aa4c-a418ec708c43,MET,407,Manufacturing Processes,3.0,,"Covers a systematic understanding of the operations, applications, and planning of manufacturing processes. Discusses quantitative evaluations of processing parameters influencing product quality.",False,Not repeatable for credit,
623ac486-1ddf-400b-a4af-9640dfbaa7a8,MET,408,MFG Information Management,3.0,,"Covers information management in manufacturing. Topics include cost estimation and control, manufacturing resources planning (MRP), just-in-time (JIT), production and inventory controls, management information systems (MIS), supply chain management (SCM), and other advanced information management technology.",False,Not repeatable for credit,
c7a807be-1c1e-4e51-bee1-1aaa37cb9b21,MET,409,Green Manufacturing,3.0,,"Covers life cycle analysis, pollution prevention, recycling, and lean manufacturing, including characteristics of hazardous substances and wastes, medical surveillance for plant personnel, toxicology, respirators and protective, environmental direct reading indicators, decontamination procedures and safe working practices for MFG.",False,Not repeatable for credit,
2210785c-dc4f-440e-856f-77f508652cd2,MET,411,Advanced Computer Numerical Control,3.0,,"This course covers applied topics related to the integration of computer, CNC machines, and internet-based automation technologies in modern manufacturing.",False,Not repeatable for credit,
24595b44-51a3-4712-b640-f2fcfa3dc5f6,MET,421,Senior Design Project I,3.0,,"This course constitutes the first course of a three-quarter course sequence. It aims to train the students in identifying projects of relevance to the society, in planning and scheduling a solution, and in entrepreneurial activities that may result from the project. The course is also intended to cover an industrial project starting from the proposal writing and conceptual design to final steps. This course is focused on proposal writing.",True,Not repeatable for credit,Can enroll if classification is Senior.
6801fd67-006e-4cd0-b3c3-2948f6aa678e,MET,422,Senior Design Project II,3.0,,"This course constitutes the second course of a three-quarter course sequence and continues MET 421. It aims to train the students in maintaining the progress of a project on schedule, including resolving any team conflicts. It also trains them how to prepare oral, and submit written progress reports. The students supply summary reports to his/her advisor. This course is focused on following standard design steps from the conceptual to final design.",False,Not repeatable for credit,
26f81ff9-b99a-46a3-837d-4adb1620b308,MET,423,Senior Design Project III,3.0,,"This is the final installment of a 3 course sequence. The course objective is to train students in a project from the initial conceptual design stage to the preliminary and the final design completion, how to conduct design reviews, and how to document and present findings, design concepts, and conclusion in both oral and written formats. Students are also required to build a working prototype of their final design concept and present it during final presentation of the project.",True,Not repeatable for credit,
f5cd1d84-b091-4901-b99b-09f6f058d0aa,MET,I199,Independent Study in Manufacturing Engineering Technology,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
eeb3d322-7101-4f2f-8314-32dd5cbf6903,MET,I299,Independent Study in Manufacturing Engineering Technology,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
edd70d6a-ca14-438a-bfba-407a0796165a,MET,I399,Independent Study in Manufacturing Engineering Technology,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
cc837204-2439-4f95-a07e-3df81a589206,MET,I499,Independent Study in Manufacturing Engineering Technology,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
f12ecf89-ee56-4895-9f25-9e519cffdcfc,MET,T180,Special Topics in MET,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
33ab65b1-5833-49dd-9c1a-4a519ce2fbfd,MET,T280,Special Topics in MET,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
c1ffb053-e3c7-4fd2-b22a-0afa8efb179e,MET,T380,Special Topics in MET,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,Can enroll if classification is Senior.
eaa5138e-20a6-42a0-8254-c9cc80e6bb72,MET,T480,Special Topics in MET,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
f2fbfe08-5536-4077-888b-acb583819a6d,MATE,100,Materials for Emerging Technologies,2.0,,"Evolution of materials engineering; education and the profession; concepts, tools, and techniques; selection and design using metals, ceramics, polymers, and composites; application of materials in a technological society; and materials of the future.",False,Not repeatable for credit,
c031a3e7-8ec1-45c8-bfea-bcc734b89612,MATE,101,Fundamentals of Materials,4.0,,"Examines principles underlying structure, properties, and behavior of engineering materials, including metals, ceramics, and polymers. Covers topics including bonding; crystal structure; defect structure; alloying; mechanical, electronic, and magnetic properties in relation to structure; phase equilibria; phase transformations; and oxidation and corrosion. All terms.",False,Not repeatable for credit,
26140b86-4cc0-4107-ba18-96dea4479946,MEM,410,Thermodynamic Analysis II,3.0,,Covers thermodynamic analysis of ideal and real mixtures and gas phase reacting systems; Maxwell relations; chemical and phase equilibrium; air-conditioning; and combustion.,False,Not repeatable for credit,Cannot enroll if classification is Freshman
6c4271e3-d6db-4b36-b676-cf10311dd154,MATE,120,Modern Materials in Your World,3.0,,"This undergraduate level introductory course in modern materials is designed as an elective course for non-engineering majors. It will introduce the field of materials science and engineering while stressing the importance of materials selection in modern day products. In addition, the course will highlight the importance of sustainable materials in product life cycle design in order to minimize environmental effects.",False,Not repeatable for credit,Cannot enroll if major is BME
cd92b3d7-17fd-453c-b223-f3ee7cbb9988,MATE,121,Mechanical Behavior of Materials for Product Design,1.0,,This course introduces Product Design majors to mechanical behavior considerations for materials selection.,False,Not repeatable for credit,Can enroll if major is PROD.
24625425-377c-4680-bea0-a3a1f7ba2386,MATE,214,Introduction to Polymers,4.0,,"Covers polymer molecular structure, polymerization methods, semi-crystalline polymers, glass transition, polymer solution in blends, mechanical properties, and characterization methods.",False,Not repeatable for credit,
d7d3aac5-fe25-464d-8761-6d1ba6957aad,MATE,220,Fundamentals of Materials,4.0,,"Introduces materials and their properties; atomic view and architecture of solids; atomic motion in solids, mechanical, magnetic, electrical and optical properties of materials. Corrosion and degradation of solids.",False,Can be repeated 3 times for 16 credits,
a9e3ed82-432f-420b-b5aa-f1ff41dadf8a,MATE,230,Fundamentals of Materials II,4.0,,"This course continues the introduction to materials science and engineering from ENGR 220 by exploring additional topics including phase diagrams, phase transformations, mechanical behavior of materials, thermal properties, environmental considerations and society impacts. In addition, the course introduces concepts of data collection and analysis as it relates to mechanical property testing. The course also addresses techniques for successful technical communication.",False,Not repeatable for credit,
13f971d9-e932-46b8-bcd4-d2dd34d68d83,MATE,240,Thermodynamics of Materials,4.0,,"Covers the fundamental laws of thermodynamics, statistical meaning of entropy, thermodynamic functions, heat capacity, reactions in gases and condensed phases, phase diagrams, solutions, and reaction equilibria in condensed solutions.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
b9468f6d-fc37-4a48-b9b4-7f161904abc2,MATE,245,Kinetics of Materials,4.0,,"Covers chemical reaction kinetics, thermodynamics and structure of crystal defects, diffusion equations and numerical methods of solution, kinetics in interfacial phenomena, and diffusional transformations.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
99c30063-be94-4001-9a03-ab9ac690e126,MATE,280,Advanced Materials Laboratory,4.0,,"The goal of the course is to introduce students to state-of-the-art experimental techniques for analysis of structure, composition and properties of materials. Electron microscopy, Raman spectroscopy, indentation and thermal analysis will be described.",False,Not repeatable for credit,
647e6506-4302-45b8-a4a3-a5aa71072466,MATE,315,Processing Polymers,4.5,0.0-4.5,"Covers polymer processing, viscous flow and melt rheology, injection molding, extrusion, mechanical behavior, and applications and design.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
321aa71a-42f6-4001-96b8-3d6163f6739a,MATE,341,Defects in Solids,3.0,,"Main classes of crystalline defects: vacancies, dislocations, stacking faults, surfaces, grain boundaries, geometry, energy considerations, and movement of defects. Defects in specific crystallographic systems.",False,Not repeatable for credit,Can enroll if major is MSE.
e5f30e5a-1dce-476e-972f-701e08c8b85f,MATE,345,Processing of Ceramics,4.5,,"Covers powder production, materials characterization, stability of powder suspensions, rheological and viscoelastic properties of slurries, green-body consolidation, drying, sintering, and structure-property relationships.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
f04519c6-a528-49af-9dbd-33ba34943356,MATE,351,Electronic and Photonic Properties of Materials,4.0,,"Electrons, principles of quantum mechanics, bonding, free electrons, and band theory solids; lattice vibrations, electronic and vibrational heat capacity; semiconductors and semiconductor devices; dielectrics, magnetic and optoelectronic materials and devices; superconductivity; applications and implications for energy-harvesting, conversion and storage.",False,Not repeatable for credit,
1ad59430-3e4c-4fa6-802a-3b0b3bfa702d,MATE,355,Structure and Characterization of Crystalline Materials,3.0,,"Bonding in solids; classification of metals, semiconductors, and insulators; crystal systems; crystallographic systems in specific engineering materials, relationships, X-ray generation, X-ray absorption and emission; reciprocal space; geometric representation of crystals, small and wide angle scattering, electron microscope imaging and diffraction.",False,Not repeatable for credit,Can enroll if major is MSE.
8cd9ecc9-c491-4a86-9435-101fe1aa3ed8,MATE,366,Processing of Metallic Materials,4.5,,"Covers solidification processing, casting and welding, heat flow analysis, solid-state transformations, precipitation hardening, transformations in steels, martensite transformations, and industrial case studies.",True,Not repeatable for credit,Cannot enroll if classification is Freshman
ec0d6100-b67b-4398-ab0e-063e3083bdfc,MATE,370,Mechanical Behavior of Solids,3.0,,"Covers continuum mechanics: three-dimensional stress and strain, hydrostatic and deviatoric components, and isotropic elasticity; Mises yield criterion; fracture criteria; linear elastic fracture mechanics; materials selection; defect-tolerant and defect-free fatigue design; notch effects; and statistics of variation.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
7c482e98-4509-4491-92b2-b973d361cf82,MATE,375,Materials Selection for Industrial Applications,3.0,,"Selection of materials for industrial applications entails a balance between multiple constraints. In this course, students will learn methodologies that consider factors such as material properties, processing techniques, shape, cost, environmental impact, health and safety, and social concerns to determine appropriate materials for industrial applications. Often conflicting constraints that result from these factors need to be evaluated.",False,Not repeatable for credit,
ad664afd-fb44-43fe-95d8-b69ffbeead7e,MATE,410,Case Studies in Materials,3.0,,"Covers interaction of materials processing and design, materials selection, the design-failure interface, cost and capacity in manufacturing. Taught via case studies.",False,Not repeatable for credit,Can enroll if major is MSE. Cannot enroll if classification is Freshman
652a8b1b-47d2-44c6-bd1d-78c51d0ae051,MATE,426,Materials for Additive Manufacturing,3.0,,"This course addresses additive manufacturing (AM) from a materials science and engineering perspective. Processing, structure, property relationships will be examined for metals, polymers, and ceramics as well as composites used in additive manufacturing. Ideas and concepts from powder processing, solidification processing and welding applicable to AM will be discussed. Critical analysis of the literature and special topics via term projects will be used to provide opportunities for students to explore in depth AM topic areas of their own interest.",False,Not repeatable for credit,
74551e84-6394-4af3-aa6c-2b0361362f24,MATE,450,The Nuclear Fuel Cycle & Materials,3.0,,"Nuclear fuel cycle, including extraction, enrichment, transmutation in a nuclear reactor, reprocessing, waste processing, repository performance. Materials for nuclear reactors, mechanical and thermal performance, radiation damage.",False,Not repeatable for credit,
224ef451-1227-4405-ad69-a58e256b7d8c,MATE,455,Biomedical Materials,3.0,,"Familiarizes students with natural tissues and the implants designed to replace them, treating both components as engineering materials. Includes a review of fundamental topics of materials structure and testing, and case studies.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
0f189f4e-14c9-4436-8ccc-5914ef8d5c06,MATE,458,Advanced Biomaterials,3.0,,"Tissue Engineering, matrices, cells, scaffold, engineering properties, constitutive relations, absorbable polymers, cell seeding, cellular isolation, cell-scaffold interaction. May be repeated for credit.",False,Can be repeated multiple times for credit,Can enroll if classification is Senior.
258d2ac9-8c17-4479-ba7f-8f5ab032986b,MATE,460,Engineering Computational Laboratory,4.0,,"Covers numerical techniques, finite differences and finite elements, convergence, and applications in engineering design.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
a5aab74b-1fe7-4d77-a06e-98e56b8611f4,MATE,462,Powder Metallurgy,3.0,,"Covers commercial and near-commercial methods of powder making, material and process variables, atomization mechanisms, powder properties and characterization, powder compaction, and properties in the green state.",False,Not repeatable for credit,
4b4e470f-bea5-4f0c-b612-e06277e28d1f,MATE,475,Materials Data Analysis,3.0,,Students will learn and exercise common statistical methods for the analysis and interpretation of numerical data in materials science and engineering. Students will also be exposed to the data mining and machine learning techniques applied in materials science and engineering. The course will emphasize providing students fruitful hands-on experience of commonly used platforms to perform (big) data analysis and solve materials-relevant problems.,False,Not repeatable for credit,
4058d763-3c8a-431d-9573-fe573edb835a,MATE,476,Recycling of Materials,3.0,,This course will examine the selection criteria for recycling component materials. Recycling involves both reusing materials for energy applications and reprocessing materials into new products.,False,Not repeatable for credit,
02809638-cc10-4abe-bf06-d8cc8fe91aba,MATE,482,Materials for Energy Storage,3.0,,The course will address principles of operation of electrochemical energy storage devices and describe materials used in those devices.,False,Not repeatable for credit,
16bce9d4-2393-4113-8719-5b70c3d83c4d,MATE,483,Environmental Effects on Materials,3.0,,"Environmental degradation is explored with a focus on electrochemical corrosion reactions in metals and alloys due to atmospheric, aqueous, chemical or elevated temperature exposure. In addition, high temperature degradation of ceramics and degradation of polymers due to exposure to heat, light and chemicals will be addressed. The role of these environmental effects during service and the impact on performance and reliability will be explored.",False,Not repeatable for credit,
bcd6027c-458a-4c59-8dfb-b94598f3b244,MATE,491,Senior Project Design I,2.0,,"Introduces the design process, including information retrieval, problem definition, proposal writing, patents, and design notebooks. Includes presentations on problem areas by experts from industry, government, and education.",True,Not repeatable for credit,Can enroll if classification is Senior.
1843ea17-bf1d-4910-8af6-1bfa45bd180e,MATE,492,Senior Project Design II,3.0,,Continues MATE 491. Requires written and oral progress reports.,False,Not repeatable for credit,Can enroll if classification is Senior.
d6cc55c4-c9ba-4906-bc39-347a97ea628b,MATE,493,Senior Project Design III,3.0,,"Continues MATE 492. Requires written and oral final reports, including oral presentations by each design team.",True,Not repeatable for credit,Can enroll if classification is Senior.
54251ebd-a5be-473d-9397-49d3184cf1d3,MATE,I199,Independent Study in MATE,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
850b9169-77aa-4a62-b7d4-5c041d01ba69,MATE,I299,Independent Study in MATE,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
d529f714-d63f-4a75-8db4-9b4a61e5245b,MATE,I399,Independent Study in MATE,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,
281e992c-792e-414d-96ad-dd253e8c2817,MATE,I499,Independent Study in MATE,12.0,0.0-12.0,Self-directed within the area of study requiring intermittent consultation with a designated instructor.,False,Can be repeated multiple times for credit,Cannot enroll if classification is Freshman
add08a21-20fb-436e-87b8-343ad42ce76d,MATE,T180,Special Topics in MATE,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
730125af-4c0d-4419-8fa6-4b59cce209ef,MATE,T280,Special Topics in MATE,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
94cb7741-7a18-42b9-b5ed-0fd80c8e6524,MATE,T380,Special Topics in MATE,12.0,0.0-12.0,Topics decided upon by faculty will vary within the area of study.,False,Can be repeated multiple times for credit,
e56a43a6-2b11-4dd1-b4d0-be0bdd557de5,MEM,201,Foundations of Computer Aided Design,3.0,0.0-3.0,"Covers application of modern, computer-aided graphics techniques and the use of state-of-the-art, computer-aided design/drafting package(s). Includes topics such as principles of computer-aided design/drafting and interactions with computer-aided manufacturing, rapid prototyping, and other modern manufacturing processes; engineering graphics and graphics languages in computer-aided design and/or drafting; creation of a drawing environment; database and file management, editing, modification, displaying, dimensioning, plotting and printing; special editing techniques; 3-D modeling, solid modeling, shading, and rendering; and file transfer. Students must have Sophomore class standing.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
47518684-5741-4927-b553-d2692871f4d6,MEM,202,Statics,3.0,,"Covers two-and three-dimensional vector representation of forces, moments and couples; static equilibrium of particles, rigid bodies, and engineering structures; analysis of external and internal forces in structures via methods of free body diagrams; and properties of cross-sectional areas.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
d0fb6a08-ce43-4208-9141-2d1b7e2df3f5,MEM,210,Introduction to Thermodynamics,3.0,,"Introduces thermodynamics from a classical point of view. Covers work, heat, entropy, thermodynamic properties, equations of state, and first and second law analysis of closed systems, control volumes, and selected thermodynamic cycles.",False,Not repeatable for credit,
f7cf6ea2-b9ca-46cb-ba7e-a05f7cc758b2,MEM,220,Fluid Mechanics I,4.0,,"Covers general physical properties of a fluid; kinetics of fluid motion; material derivative, vorticity, strain, and dynamics of fluids; and derivation of conservation laws in control volume form with applications.",False,Not repeatable for credit,
e6885458-9749-4790-9595-9824a0e3b3d2,MEM,230,Mechanics of Materials I,4.0,0.0-4.0,"Covers definitions of stress and strain, uniaxial loading, torsion, bending moments and shear forces in beams, bending stresses and shear stress in beams, and stress transformation.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
26db331a-7209-4a91-b8db-bff1c6854ba7,MEM,238,Dynamics,4.0,,"Covers kinematics and kinetics in two and three-dimensional space, force and acceleration, linear and angular momentum, and energy methods.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
6a088a03-e666-4278-bae0-828ac8f17887,MEM,255,Introduction to Controls,4.0,,"Introduces the concepts of modeling of mechanical, electrical, electromechanical, thermal, and hydraulic systems; linearization; state-space model; time-domain analysis; transfer functions; frequency-domain analysis; analysis of systems involving automatic control of position, speed, power, flow, pressure, temperature, and other physical quantities; basic concept of feedback; basic concept of stability; computer-aided analysis.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
2df00eb0-4f93-4610-a60e-b1e4d79c64f3,MEM,260,Thinking Like a Mechanical Engineer,3.0,,"Covers introductory data gathering, presentation, evaluation, and analysis. Students will acquire logic and programming skills by using spreadsheets and engineering analysis software tools. In-class assignments, mini-design problems, hands-on experiments, and computer-based activities are used to work with data and collaboratively solve more difficult problems that lead them to think like a mechanical engineer.",False,Can be repeated multiple times for credit,
48d16415-996f-42f5-ad3c-3b287350f088,MEM,261,Introduction to Mechatronics for Mechanical Engineers,3.0,,"Mechatronics is an interdisciplinary field that combines principles of mechanical engineering, electronics, computer science, and control theory to design and build automated systems. Students will learn in the intersection between hardware elements (i.e., sensors, actuators, and microprocessors) and software elements (i.e., software and control theory) and create their own mechatronics device. Mechatronics is an essential foundation for the expected growth in automation and manufacturing.",False,Can be repeated multiple times for credit,
1349c0bd-6486-45ad-b162-f3f05fc03867,MEM,304,Introduction to Biomechanical Engineering,3.0,,"An overview of the application of mechanical engineering to biological systems. Covers basic anatomy and physiology; tissue, joint, cell, and protein mechanics; joint kinematics; biofluid mechanics; biothermodynamics; biotransport; biomimetic controls; and biomanufacturing.",False,Not repeatable for credit,
778ba1e3-3425-4bf1-bee5-2738f0609046,MEM,310,Thermodynamic Analysis I,4.0,,"Covers second law of thermodynamics as applied to closed systems, control volumes, and thermodynamic cycles (Carnot); entropy and isentropic relationships; gas (Otto, Diesel, Stirling, Ericsson, Brayton), vapor (Rankine), and refrigeration cycles.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
a04613fa-f828-4c9c-9478-5b0c235ab9dd,MEM,311,Thermal  Fluid Science Laboratory,2.0,,"Introduces modern laboratory techniques, including statistical analysis of experimental data; thermodynamic properties and equations of state; and dynamic and static temperature measurements with potentiometers, bridge circuits, and oscilloscopes. Fall.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
b7a31f88-6225-4e50-b30d-774ce801440b,MEM,320,Fluid Dynamics I,3.0,,"Covers equation of motion for compressible flow; static, total, and stagnation concepts; one-dimensional isentropic, normal shock, including Fanno and Rayleigh flows and choked flow; two-dimensional supersonic flow, including Prandtl-Meyer flow and oblique shocks; analysis and design of compressible flow devices, including supersonic nozzles, diffusers, wind tunnels, inlets, and combustors.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
8e6d545b-f76a-4d42-8755-6ab13b205a28,MEM,321,Fluid Mechanics II,4.0,,"Covers differential analysis of fluid flow, including the Euler’s equations, potential flows, and the Navier-Stokes equations; angular momentum and its application to turbomachinery; external flow and boundary layers, and an introduction to compressible flow.",False,Not repeatable for credit,
de6de49d-10c8-4be6-93da-2e1d4a487da2,MEM,330,Mechanics of Materials II,4.0,,"Reviews mechanics of materials, beam theory, combined loading, stress transformation, shear center, asymmetrical bending, deflection of beams, statically indeterminate beams, energy methods, inelastic bending, and beam column instability.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
39b0885c-18ff-404e-9df1-d525a2d1efb2,MEM,331,Experimental Mechanics I,2.0,0.0-2.0,"Covers static testing methods, including strain gages, extensometers, photoelasticity, and model analysis; practical applications of experimental stress analysis; and verification of standard materials tests, including tensile, shear, and buckling. Winter. Some or all pre-requisites may be taken as either a pre-requisite or co-requisite. Please see the department for more information.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
54acbeea-9015-4155-921f-f074733d232e,MEM,333,Mechanical Behavior of Materials,3.0,,"Introduces the deformation and failure of engineering materials; Emphasizes application of the fundamentals to engineering design to prevent failure; Covers material damage and failure under multi-axial stresses, yielding, fracture mechanics, fatigue crack growth, fatigue life estimation, and deformation and failure of composite materials.",False,Not repeatable for credit,Can enroll if classification is Junior or Pre-Junior or Senior.
80e139d7-25c6-4d09-926b-349aa21a8c14,MEM,345,Heat Transfer,4.0,,"Covers fundamentals of conduction, convection, and radiation; steady and unsteady heat conduction; fundamentals of boundary layer flows; introduction to forced and free convection for external and internal flows; blackbody radiation; and radiation and surface radiation properties.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
69252fa7-244f-4298-8963-4bd2f48c4558,MEM,351,Dynamic Systems Laboratory I,2.0,0.0-2.0,"Includes experiments involving modeling and simulation of linear and non-linear dynamic systems, including feedback controls. Spring.",False,Not repeatable for credit,Cannot enroll if classification is Freshman
38c33314-049a-492c-bad9-6860b84f8223,MEM,355,Performance Enhancement of Dynamic Systems,4.0,,"This course introduces measures of performance of dynamical systems, means of computing/evaluation-of such measures, and how to design controllers to improve performance.",False,Not repeatable for credit,
