"id","prereq"
"30094","FIN 301  Minimum Grade: C and (STAT 202  Minimum Grade: C or STAT 206  Minimum Grade: C )"
"33793","FIN 301  Minimum Grade: C and (STAT 202  Minimum Grade: C or STAT 206  Minimum Grade: C )"
"31312","FIN 321  Minimum Grade: C and (STAT 202  Minimum Grade: C or STAT 206  Minimum Grade: C )"
"31768","FIN 301  Minimum Grade: C and (STAT 201  Minimum Grade: C or STAT 205  Minimum Grade: C )"
"33794","FIN 301  Minimum Grade: C and (STAT 201  Minimum Grade: C or STAT 205  Minimum Grade: C )"
"30840","FIN 321  Minimum Grade: C"
"32606","FIN 321  Minimum Grade: C"
"32312","FIN 301  Minimum Grade: C"
"32811","FIN 301  Minimum Grade: C"
"32812","FIN 301  Minimum Grade: C and FIN 302  Minimum Grade: C and FIN 321  Minimum Grade: C"
"30838","FIN 301  Minimum Grade: C"
"30711","FIN 301  Minimum Grade: C"
"33776","FIN 601  Minimum Grade: C"
"31313","FIN 601  Minimum Grade: C"
"31168","BUSN 101  Minimum Grade: D"
"30136","ORGB 300  Minimum Grade: D"
"34487","ECON 201  Minimum Grade: C"
"34124","ECON 201  Minimum Grade: C"
"30400","INTB 200  Minimum Grade: C"
"30601","FIN 301  Minimum Grade: D and ORGB 300  Minimum Grade: D and (MKTG 301  Minimum Grade: D or MKTG 201  Minimum Grade: D )"
"30602","FIN 301  Minimum Grade: D and ORGB 300  Minimum Grade: D and (MKTG 301  Minimum Grade: D or MKTG 201  Minimum Grade: D )"
"30603","FIN 301  Minimum Grade: D and ORGB 300  Minimum Grade: D and (MKTG 301  Minimum Grade: D or MKTG 201  Minimum Grade: D )"
"31714","FIN 301  Minimum Grade: D and ORGB 300  Minimum Grade: D and (MKTG 301  Minimum Grade: D or MKTG 201  Minimum Grade: D )"
"31379","MGMT 530  Minimum Grade: C and ACCT 510  Minimum Grade: C and MKTG 510  Minimum Grade: C"
"32745","MGMT 530  Minimum Grade: C and ACCT 510  Minimum Grade: C and MKTG 510  Minimum Grade: C"
"32741","MGMT 520  Minimum Grade: C"
"34540","MGMT 907  Minimum Grade: C or MGMT 903  Minimum Grade: C"
"30137","MIS 300  Minimum Grade: D or MIS 200  Minimum Grade: D"
"35118","MIS 200  Minimum Grade: D or MIS 300  Minimum Grade: D"
"31175","MIS 200  Minimum Grade: D or MIS 300  Minimum Grade: D"
"31773","MIS 200  Minimum Grade: D or MIS 300  Minimum Grade: D"
"30595","MKTG 301  Minimum Grade: C- or MKTG 201  Minimum Grade: C-"
"31591","MKTG 301  Minimum Grade: C- or MKTG 201  Minimum Grade: C-"
"30836","MKTG 301  Minimum Grade: C- or MKTG 201  Minimum Grade: C-"
"32270","MKTG 301  Minimum Grade: C- or MKTG 201  Minimum Grade: C-"
"34777","MKTG 301  Minimum Grade: C- or MKTG 201  Minimum Grade: C-"
"34464","MKTG 301  Minimum Grade: C- or MKTG 201  Minimum Grade: C-"
"31933","MKTG 301  Minimum Grade: C- or MKTG 201  Minimum Grade: C-"
"31589","MKTG 301  Minimum Grade: C- or MKTG 201  Minimum Grade: C-"
"30611","MKTG 301  Minimum Grade: C- or MKTG 201  Minimum Grade: C-"
"31978","MKTG 301  Minimum Grade: C- or MKTG 201  Minimum Grade: C-"
"31537","(MKTG 601  Minimum Grade: C or MKTG 510  Minimum Grade: C ) and (STAT 601  Minimum Grade: C or STAT 610  Minimum Grade: C or BSAN 601  Minimum Grade: C )"
"34735","MKTG 510  Minimum Grade: C or MKTG 601  Minimum Grade: C"
"34542","STAT 924  Minimum Grade: B"
"32264","OPM 200  Minimum Grade: D and (STAT 201  Minimum Grade: D or STAT 205  Minimum Grade: D )"
"30773","MATH 102  Minimum Grade: D or MATH 122  Minimum Grade: D"
"34552","POM 922  Minimum Grade: C"
"34553","POM 900  Minimum Grade: C"
"32652","ENGL 103  Minimum Grade: D or ENGL 113  Minimum Grade: D"
"33276","PROJ 501  Minimum Grade: B"
"31485","FIN 301  Minimum Grade: C"
"31486","REMD 375  Minimum Grade: C"
"31487","REMD 110  Minimum Grade: C and REMD 375  Minimum Grade: C and FIN 301  Minimum Grade: C"
"32818","SMT 110  Minimum Grade: D"
"34554","SMT 110  Minimum Grade: D"
"31916","ECON 201  Minimum Grade: C-"
"32820","STAT 201  Minimum Grade: C"
"33270","TAX 620  Minimum Grade: C"
"31777","ENTP 205  Minimum Grade: D and ENTP 325  Minimum Grade: D"
"32059","ENTP 501  Minimum Grade: C"
"30604","CS 171  Minimum Grade: C or CS 175  Minimum Grade: C"
"30056","CS 171  Minimum Grade: C or CS 175  Minimum Grade: C"
"30710","CS 171  Minimum Grade: C or CS 175  Minimum Grade: C"
"31520","CS 171  Minimum Grade: C or CS 175  Minimum Grade: C"
"30057","CS 171  Minimum Grade: C or CS 175  Minimum Grade: C"
"31521","CS 171  Minimum Grade: C or CS 175  Minimum Grade: C"
"31522","CS 171  Minimum Grade: C or CS 175  Minimum Grade: C"
"31523","CS 171  Minimum Grade: C or CS 175  Minimum Grade: C"
"34142","CS 265  Minimum Grade: C"
"34143","CS 265  Minimum Grade: C"
"34145","CS 265  Minimum Grade: C"
"30222","CS 172  Minimum Grade: C or ECE 105  Minimum Grade: D or ECEC 201  Minimum Grade: D"
"30605","CS 172  Minimum Grade: C or ECE 105  Minimum Grade: D or ECEC 201  Minimum Grade: D"
"30849","CS 172  Minimum Grade: C or ECE 105  Minimum Grade: D or ECEC 201  Minimum Grade: D"
"30223","CS 172  Minimum Grade: C or ECE 105  Minimum Grade: D or ECEC 201  Minimum Grade: D"
"31890","CS 172  Minimum Grade: C or CS 265  Minimum Grade: C or ECE 105  Minimum Grade: D or ECEC 201  Minimum Grade: D"
"31891","CS 172  Minimum Grade: C or CS 265  Minimum Grade: C or ECE 105  Minimum Grade: D or ECEC 201  Minimum Grade: D"
"31892","CS 172  Minimum Grade: C or CS 265  Minimum Grade: C or ECE 105  Minimum Grade: D or ECEC 201  Minimum Grade: D"
"33303","CS 172  Minimum Grade: C or CS 265  Minimum Grade: C or ECE 105  Minimum Grade: D or ECEC 201  Minimum Grade: D"
"32219","CS 260  Minimum Grade: C and CS 270  Minimum Grade: C and MATH 221  Minimum Grade: C"
"32220","CS 260  Minimum Grade: C and CS 270  Minimum Grade: C and MATH 221  Minimum Grade: C"
"31301","(CS 270  Minimum Grade: C or ECE 200  Minimum Grade: D ) and (CS 172  Minimum Grade: C or ECEC 201  Minimum Grade: D or ECE 105  Minimum Grade: D )"
"31524","(CS 270  Minimum Grade: C or ECE 200  Minimum Grade: D ) and (CS 172  Minimum Grade: C or ECEC 201  Minimum Grade: D or ECE 105  Minimum Grade: D )"
"30883","(CS 270  Minimum Grade: C or ECE 200  Minimum Grade: D ) and (CS 172  Minimum Grade: C or ECEC 201  Minimum Grade: D or ECE 105  Minimum Grade: D )"
"31302","(CS 270  Minimum Grade: C or ECE 200  Minimum Grade: D ) and (CS 172  Minimum Grade: C or ECEC 201  Minimum Grade: D or ECE 105  Minimum Grade: D )"
"31893","CS 265  Minimum Grade: C"
"30061","CS 260  Minimum Grade: C and (CS 281  Minimum Grade: C or ECEC 355  Minimum Grade: D )"
"30099","CS 260  Minimum Grade: C and CS 270  Minimum Grade: C"
"32623","CS 260  Minimum Grade: C and CS 270  Minimum Grade: C"
"32834","CS 260  Minimum Grade: C and (MATH 201  Minimum Grade: C or ENGR 231  Minimum Grade: D ) and (MATH 221  Minimum Grade: C or MATH 222  Minimum Grade: C ) and (MATH 311  Minimum Grade: C or MATH 410  Minimum Grade: C or ECE 361  Minimum Grade: D )"
"33043","(CS 260  Minimum Grade: C and CS 265  Minimum Grade: C and CS 270  Minimum Grade: C )"
"33306","CS 260  Minimum Grade: C and (MATH 201  Minimum Grade: C or MATH 261  Minimum Grade: C or ENGR 231  Minimum Grade: D )"
"30173","CS 270  Minimum Grade: C and (MATH 221  Minimum Grade: C or MATH 222  Minimum Grade: C )"
"30990","CS 260  Minimum Grade: C"
"32335","CS 265  Minimum Grade: C and CS 270  Minimum Grade: C"
"31998","CS 472  Minimum Grade: D or CS 283  Minimum Grade: C or ECEC 353  Minimum Grade: D"
"34148","CS 380  Minimum Grade: C"
"34677","CS 504  Minimum Grade: C"
"34627","CS 504  Minimum Grade: C"
"33310","CS 501  Minimum Grade: C"
"33311","CS 501  Minimum Grade: C"
"32224","CS 501  Minimum Grade: C  (CS 501  may be taken concurrently with CS 503)"
"33312","CS 502  Minimum Grade: C  (CS 502  may be taken concurrently with CS 504) and CS 503  Minimum Grade: C"
"33313","CS 502  Minimum Grade: C  (CS 502  may be taken concurrently with CS 504) and CS 503  Minimum Grade: C"
"33314","CS 504  Minimum Grade: C"
"33315","CS 504  Minimum Grade: C"
"34149","CS 504  Minimum Grade: C"
"34150","CS 504  Minimum Grade: C"
"32225","CS 504  Minimum Grade: C"
"32226","CS 504  Minimum Grade: C"
"34151","CS 504  Minimum Grade: C"
"34153","CS 504  Minimum Grade: C"
"33318","(CS 510  Minimum Grade: C and CS 613  Minimum Grade: C and CS 615  Minimum Grade: C ) or (CS 614  Minimum Grade: C and INFO 629  Minimum Grade: C )"
"33319","(CS 510  Minimum Grade: C and CS 613  Minimum Grade: C and CS 615  Minimum Grade: C ) or (CS 614  Minimum Grade: C and INFO 629  Minimum Grade: C )"
"34155","CS 591  Minimum Grade: C"
"34156","CS 591  Minimum Grade: C"
"34157","CS 510  Minimum Grade: C"
"34158","CS 510  Minimum Grade: C"
"32835","INFO 629  Minimum Grade: C or CS 613  Minimum Grade: C or DSCI 631  Minimum Grade: C"
"32840","INFO 629  Minimum Grade: C or CS 613  Minimum Grade: C or DSCI 631  Minimum Grade: C"
"33320","CS 613  Minimum Grade: C"
"33321","CS 613  Minimum Grade: C"
"34530","CS 510  Minimum Grade: C or ECE 612  Minimum Grade: C"
"34532","CS 510  Minimum Grade: C or ECE 612  Minimum Grade: C"
"34159","CS 521  Minimum Grade: C or CS 522  Minimum Grade: C"
"34160","CS 521  Minimum Grade: C or CS 522  Minimum Grade: C"
"33044","CS 504  Minimum Grade: C"
"34162","CS 504  Minimum Grade: C"
"34163","CS 504  Minimum Grade: C"
"31466","INFO 101  Minimum Grade: D"
"33338","INFO 101  Minimum Grade: D"
"34536","INFO 101  Minimum Grade: D"
"31303","INFO 101  Minimum Grade: D"
"30967","INFO 101  Minimum Grade: D"
"32849","CT 420  Minimum Grade: D or CT 301  Minimum Grade: D"
"31544","INFO 152  Minimum Grade: D or CS 171  Minimum Grade: D"
"34177","CT 200  Minimum Grade: D and CT 210  Minimum Grade: D"
"31458","CT 491  Minimum Grade: D"
"32613","CT 500  Minimum Grade: C"
"32614","CT 500  Minimum Grade: C"
"30984","CI 102  Minimum Grade: D"
"30986","CI 102  Minimum Grade: D"
"30987","CI 102  Minimum Grade: D"
"30988","CI 102  Minimum Grade: D"
"30989","CI 102  Minimum Grade: D"
"32841","CI 102  Minimum Grade: D"
"31100","CI 102  Minimum Grade: D"
"30983","CI 102  Minimum Grade: D"
"31020","CI 102  Minimum Grade: D"
"31403","CI 102  Minimum Grade: D"
"32627","CI 102  Minimum Grade: D"
"32842","INFO 213  Minimum Grade: D and MATH 201  Minimum Grade: D"
"34173","CS 570  Minimum Grade: C  (CS 570  may be taken concurrently with DSCI 511)"
"34174","CS 570  Minimum Grade: C  (CS 570  may be taken concurrently with DSCI 511)"
"33333","DSCI 501  Minimum Grade: C  (DSCI 501  may be taken concurrently with DSCI 521)"
"33334","DSCI 501  Minimum Grade: C  (DSCI 501  may be taken concurrently with DSCI 521)"
"34175","DSCI 591  Minimum Grade: C"
"34176","DSCI 591  Minimum Grade: C"
"32233","DSCI 521  Minimum Grade: C  (DSCI 521  may be taken concurrently with DSCI 631)"
"32234","DSCI 521  Minimum Grade: C  (DSCI 521  may be taken concurrently with DSCI 631)"
"33721","DSCI 521  Minimum Grade: C  (DSCI 521  may be taken concurrently with DSCI 691) or CS 613  Minimum Grade: C  (CS 613  may be taken concurrently with DSCI 691) or CS 615  Minimum Grade: C  (CS 615  may be taken concurrently with DSCI 691)"
"33722","DSCI 521  Minimum Grade: C  (DSCI 521  may be taken concurrently with DSCI 691) or CS 613  Minimum Grade: C  (CS 613  may be taken concurrently with DSCI 691) or CS 615  Minimum Grade: C  (CS 615  may be taken concurrently with DSCI 691)"
"31919","INFO 152  Minimum Grade: D"
"31548","INFO 152  Minimum Grade: D"
"30829","INFO 101  Minimum Grade: D"
"32616","INFO 101  Minimum Grade: D"
"31405","INFO 103  Minimum Grade: D"
"30207","INFO 101  Minimum Grade: D or SE 210  Minimum Grade: D"
"31459","INFO 101  Minimum Grade: D or SE 210  Minimum Grade: D"
"31549","INFO 153  Minimum Grade: D or CS 172  Minimum Grade: D"
"33342","INFO 212  Minimum Grade: D and (STAT 201  Minimum Grade: D or MATH 311  Minimum Grade: D )"
"30208","(INFO 153  Minimum Grade: D or CS 172  Minimum Grade: D ) and INFO 102  Minimum Grade: D"
"30996","INFO 110  Minimum Grade: D or INFO 151  Minimum Grade: D or CS 171  Minimum Grade: D or ECE 105  Minimum Grade: D or ECE 203  Minimum Grade: D"
"33343","INFO 110  Minimum Grade: D or INFO 151  Minimum Grade: D or CS 171  Minimum Grade: D or ECE 105  Minimum Grade: D or ECE 203  Minimum Grade: D"
"31550","INFO 110  Minimum Grade: D or INFO 151  Minimum Grade: D or CS 171  Minimum Grade: D or ECE 105  Minimum Grade: D or ECE 203  Minimum Grade: D"
"32852","INFO 210  Minimum Grade: D"
"31401","INFO 103  Minimum Grade: D and INFO 210  Minimum Grade: D and INFO 212  Minimum Grade: D"
"31921","(INFO 153  Minimum Grade: D or CS 172  Minimum Grade: D ) and INFO 200  Minimum Grade: D"
"32236","INFO 103  Minimum Grade: D and (STAT 201  Minimum Grade: D or PBHL 211  Minimum Grade: D )"
"33344","INFO 210  Minimum Grade: D and INFO 200  Minimum Grade: D"
"31551","INFO 210  Minimum Grade: D and (CS 171  Minimum Grade: D or CS 175  Minimum Grade: D or INFO 152  Minimum Grade: D or SE 102  Minimum Grade: D )"
"31552","INFO 210  Minimum Grade: D and (CS 171  Minimum Grade: D or CS 175  Minimum Grade: D or INFO 152  Minimum Grade: D or SE 102  Minimum Grade: D )"
"32617","STAT 201  Minimum Grade: D or PBHL 211  Minimum Grade: D or MATH 311  Minimum Grade: D"
"30995","INFO 200  Minimum Grade: D and CT 140  Minimum Grade: D"
"31553","(INFO 200  Minimum Grade: D or SE 210  Minimum Grade: D ) and (CS 172  Minimum Grade: D or CS 265  Minimum Grade: D or INFO 152  Minimum Grade: D )"
"31765","INFO 212  Minimum Grade: D or CS 172  Minimum Grade: D"
"31408","INFO 590  Minimum Grade: C or INFO 522  Minimum Grade: C"
"31923","INFO 605  Minimum Grade: C"
"31351","INFO 605  Minimum Grade: C"
"31982","INFO 508  Minimum Grade: C  (INFO 508  may be taken concurrently with INFO 615) or INFO 608  Minimum Grade: C  (INFO 608  may be taken concurrently with INFO 615) or DSRE 620  Minimum Grade: C  (DSRE 620  may be taken concurrently with INFO 615)"
"31983","INFO 508  Minimum Grade: C  (INFO 508  may be taken concurrently with INFO 615) or INFO 608  Minimum Grade: C  (INFO 608  may be taken concurrently with INFO 615) or DSRE 620  Minimum Grade: C  (DSRE 620  may be taken concurrently with INFO 615)"
"34183","INFO 620  Minimum Grade: C or CS 501  Minimum Grade: C or CS 570  Minimum Grade: C"
"34184","INFO 620  Minimum Grade: C or CS 501  Minimum Grade: C or CS 570  Minimum Grade: C"
"31731","INFO 540  Minimum Grade: C or INFO 590  Minimum Grade: C or INFO 648  Minimum Grade: C or DSCI 511  Minimum Grade: C  (DSCI 511  may be taken concurrently with INFO 659) or DSCI 521  Minimum Grade: C  (DSCI 521  may be taken concurrently with INFO 659)"
"31554","INFO 540  Minimum Grade: C or INFO 590  Minimum Grade: C or INFO 648  Minimum Grade: C or DSCI 511  Minimum Grade: C  (DSCI 511  may be taken concurrently with INFO 659) or DSCI 521  Minimum Grade: C  (DSCI 521  may be taken concurrently with INFO 659)"
"33347","INFO 655  Minimum Grade: C or INFO 600  Minimum Grade: C or INFO 532  Minimum Grade: C"
"33348","INFO 655  Minimum Grade: C or INFO 600  Minimum Grade: C or INFO 532  Minimum Grade: C"
"32618","INFO 508  Minimum Grade: C  (INFO 508  may be taken concurrently with INFO 691) or INFO 608  Minimum Grade: C  (INFO 608  may be taken concurrently with INFO 691) or DSRE 620  Minimum Grade: C  (DSRE 620  may be taken concurrently with INFO 691)"
"31927","INFO 508  Minimum Grade: C  (INFO 508  may be taken concurrently with INFO 691) or INFO 608  Minimum Grade: C  (INFO 608  may be taken concurrently with INFO 691) or DSRE 620  Minimum Grade: C  (DSRE 620  may be taken concurrently with INFO 691)"
"32854","INFO 629  Minimum Grade: C or CS 510  Minimum Grade: C or CS 613  Minimum Grade: C or CS 615  Minimum Grade: C"
"32856","INFO 629  Minimum Grade: C or CS 510  Minimum Grade: C or CS 613  Minimum Grade: C or CS 615  Minimum Grade: C"
"34186","INFO 881  Minimum Grade: C"
"34187","INFO 881  Minimum Grade: C"
"34165","CS 172  Minimum Grade: C"
"34166","CS 172  Minimum Grade: C"
"34167","CS 172  Minimum Grade: C"
"31896","CS 265  Minimum Grade: C and CS 260  Minimum Grade: C and (SE 181  Minimum Grade: C or SE 201  Minimum Grade: C )"
"31897","CS 265  Minimum Grade: C and CS 260  Minimum Grade: C and (SE 181  Minimum Grade: C or SE 201  Minimum Grade: C )"
"31898","CS 265  Minimum Grade: C and CS 260  Minimum Grade: C and (SE 181  Minimum Grade: C or SE 201  Minimum Grade: C )"
"32836","CS 260  Minimum Grade: C and (SE 181  Minimum Grade: C or SE 201  Minimum Grade: C )"
"32626","CS 260  Minimum Grade: C"
"32232","SE 575  Minimum Grade: C"
"31763","INFO 620  Minimum Grade: C or CS 502  Minimum Grade: C or INFO 600  Minimum Grade: C"
"31764","INFO 620  Minimum Grade: C or CS 502  Minimum Grade: C or INFO 600  Minimum Grade: C"
"33328","INFO 620  Minimum Grade: C or CS 502  Minimum Grade: C or SE 630  Minimum Grade: C or INFO 532  Minimum Grade: C"
"32837","INFO 620  Minimum Grade: C or CS 502  Minimum Grade: C or SE 630  Minimum Grade: C or INFO 532  Minimum Grade: C"
"32838","SE 570  Minimum Grade: C"
"32839","SE 570  Minimum Grade: C"
"30024","(CAEE 202  Minimum Grade: D and PHYS 102  Minimum Grade: D ) or ENGR 210  Minimum Grade: D or CHE 206  Minimum Grade: D"
"30030","ARCH 192  Minimum Grade: D and MEM 202  Minimum Grade: D"
"30468","AE 220  Minimum Grade: D or MEM 413  Minimum Grade: D"
"32240","CHE 230  Minimum Grade: D"
"32241","CHE 330  Minimum Grade: D and CHE 343  Minimum Grade: D"
"32242","CHE 212  Minimum Grade: D and CHE 230  Minimum Grade: D and MATH 210  Minimum Grade: D"
"32243","MATH 210  Minimum Grade: D or ENGR 232  Minimum Grade: D or MATH 262  Minimum Grade: D"
"31827","CHE 330  Minimum Grade: D and CHE 342  Minimum Grade: D and CHE 343  Minimum Grade: D"
"32878","CHE 472  Minimum Grade: D"
"30162","CHE 502  Minimum Grade: B-"
"30020","CHE 502  Minimum Grade: B-"
"30065","CAE 492  Minimum Grade: D"
"32678","CIVE 250  Minimum Grade: D and MEM 230  Minimum Grade: D"
"31277","CIVE 250  Minimum Grade: D and MEM 230  Minimum Grade: D"
"31394","(CAEE 212  Minimum Grade: D or GEO 101  Minimum Grade: D ) and CIVE 320  Minimum Grade: D"
"31395","(CAEE 212  Minimum Grade: D or GEO 101  Minimum Grade: D ) and CIVE 320  Minimum Grade: D"
"30521","MEM 210  Minimum Grade: D or ENGR 210  Minimum Grade: D"
"33569","CIVE 315  Minimum Grade: C"
"30025","CAEE 212  Minimum Grade: D and CIVE 320  Minimum Grade: D"
"33638","CIVE 302  Minimum Grade: D and CIVE 303  Minimum Grade: D"
"34327","MATH 122  Minimum Grade: D"
"34328","MATH 122  Minimum Grade: D"
"34329","MATH 122  Minimum Grade: D"
"34326","MATH 122  Minimum Grade: D"
"30544","CMGT 162  Minimum Grade: D"
"30197","CMGT 101  Minimum Grade: D and CMGT 161  Minimum Grade: D"
"32165","CMGT 492  Minimum Grade: D"
"31608","ENGR 131  Minimum Grade: D or ENGR 132  Minimum Grade: D or ECE 203  Minimum Grade: D or CS 171  Minimum Grade: D"
"31609","ENGR 131  Minimum Grade: D or ENGR 132  Minimum Grade: D or ECE 203  Minimum Grade: D or CS 171  Minimum Grade: D"
"31610","ENGR 131  Minimum Grade: D or ENGR 132  Minimum Grade: D or ECE 203  Minimum Grade: D or CS 171  Minimum Grade: D"
"31908","ECE 105  Minimum Grade: D or ECEC 201  Minimum Grade: D or CS 171  Minimum Grade: D"
"34398","ECEC 474  Minimum Grade: D"
"34399","ECEC 474  Minimum Grade: D"
"34868","ECEC 471  Minimum Grade: D or ECEC 571  Minimum Grade: D"
"31909","ECE 361  Minimum Grade: D"
"34384","ECEC 574  Minimum Grade: C"
"34385","ECEC 574  Minimum Grade: C"
"34515","ECEC 571  Minimum Grade: C"
"33514","(ECE 201  Minimum Grade: D or ECES 211  Minimum Grade: D ) and ECE 370  Minimum Grade: D  (ECE 370  may be taken concurrently with ECEP 352)"
"33515","(ECE 201  Minimum Grade: D or ECES 211  Minimum Grade: D ) and ECE 370  Minimum Grade: D  (ECE 370  may be taken concurrently with ECEP 352)"
"33516","ECEP 412  Minimum Grade: D"
"34400","ECEP 503  Minimum Grade: C"
"30959","ECE 201  Minimum Grade: D and (ENGR 231  Minimum Grade: D or MATH 261  Minimum Grade: D or MATH 201  Minimum Grade: D or ECE 231  Minimum Grade: D or CAEE 231  Minimum Grade: D )"
"32795","ECE 201  Minimum Grade: D and (ENGR 231  Minimum Grade: D or MATH 261  Minimum Grade: D or MATH 201  Minimum Grade: D or ECE 231  Minimum Grade: D or CAEE 231  Minimum Grade: D )"
"30958","ECE 201  Minimum Grade: D and (ENGR 231  Minimum Grade: D or MATH 261  Minimum Grade: D or MATH 201  Minimum Grade: D or ECE 231  Minimum Grade: D or CAEE 231  Minimum Grade: D )"
"35105","ECES 521  Minimum Grade: C"
"34518","ECES 512  Minimum Grade: C"
"31597","ENGR 131  Minimum Grade: D or ENGR 132  Minimum Grade: D or CS 171  Minimum Grade: D"
"31598","ENGR 131  Minimum Grade: D or ENGR 132  Minimum Grade: D or CS 171  Minimum Grade: D"
"31599","ENGR 131  Minimum Grade: D or ENGR 132  Minimum Grade: D or CS 171  Minimum Grade: D"
"31600","ENGR 131  Minimum Grade: D or ENGR 132  Minimum Grade: D or CS 171  Minimum Grade: D"
"31601","ENGR 131  Minimum Grade: D or ENGR 132  Minimum Grade: D or CS 171  Minimum Grade: D"
"31304","PHYS 102  Minimum Grade: D"
"32204","PHYS 102  Minimum Grade: D"
"32205","PHYS 102  Minimum Grade: D"
"31305","PHYS 102  Minimum Grade: D"
"33035","PHYS 102  Minimum Grade: D"
"33036","PHYS 102  Minimum Grade: D"
"31306","PHYS 102  Minimum Grade: D"
"34374","MATH 122  Minimum Grade: D"
"31602","ECE 201  Minimum Grade: D and (ENGR 232  Minimum Grade: D or MATH 262  Minimum Grade: D or ECE 232  Minimum Grade: D or CAEE 232  Minimum Grade: D or MATH 210  Minimum Grade: D )"
"31603","ECE 201  Minimum Grade: D and (ENGR 232  Minimum Grade: D or MATH 262  Minimum Grade: D or ECE 232  Minimum Grade: D or CAEE 232  Minimum Grade: D or MATH 210  Minimum Grade: D )"
"31604","ECE 201  Minimum Grade: D and (ENGR 232  Minimum Grade: D or MATH 262  Minimum Grade: D or ECE 232  Minimum Grade: D or CAEE 232  Minimum Grade: D or MATH 210  Minimum Grade: D )"
"31605","ECE 201  Minimum Grade: D and (ENGR 232  Minimum Grade: D or MATH 262  Minimum Grade: D or ECE 232  Minimum Grade: D or CAEE 232  Minimum Grade: D or MATH 210  Minimum Grade: D )"
"31606","ECE 201  Minimum Grade: D and (ENGR 232  Minimum Grade: D or MATH 262  Minimum Grade: D or ECE 232  Minimum Grade: D or CAEE 232  Minimum Grade: D or MATH 210  Minimum Grade: D )"
"31907","ECE 201  Minimum Grade: D and (ENGR 232  Minimum Grade: D or MATH 262  Minimum Grade: D or ECE 232  Minimum Grade: D or CAEE 232  Minimum Grade: D or MATH 210  Minimum Grade: D )"
"31607","ECE 201  Minimum Grade: D and (ENGR 232  Minimum Grade: D or MATH 262  Minimum Grade: D or ECE 232  Minimum Grade: D or CAEE 232  Minimum Grade: D or MATH 210  Minimum Grade: D )"
"34375","ECE 203  Minimum Grade: D or ENGR 131  Minimum Grade: D or ENGR 132  Minimum Grade: D or CS 171  Minimum Grade: D"
"34376","ECE 203  Minimum Grade: D or ENGR 131  Minimum Grade: D or ENGR 132  Minimum Grade: D or CS 171  Minimum Grade: D"
"33192","(ECE 301  Minimum Grade: D or ECE 201  Minimum Grade: D ) and ENGR 113  Minimum Grade: D"
"32597","ECE 105  Minimum Grade: D or CS 172  Minimum Grade: D"
"31308","ENGR 232  Minimum Grade: D or MATH 262  Minimum Grade: D or ECE 232  Minimum Grade: D or CAEE 232  Minimum Grade: D or MATH 210  Minimum Grade: D"
"31307","ENGR 232  Minimum Grade: D or MATH 262  Minimum Grade: D or ECE 232  Minimum Grade: D or CAEE 232  Minimum Grade: D or MATH 210  Minimum Grade: D"
"32206","ECE 200  Minimum Grade: D"
"32207","ECE 200  Minimum Grade: D"
"32208","ECE 200  Minimum Grade: D"
"32209","ECE 301  Minimum Grade: D"
"34397","ECES 301  Minimum Grade: D and ECE 303  Minimum Grade: D and ECE 361  Minimum Grade: D"
"35087","ECE 361  Minimum Grade: D"
"32598","ECE 371  Minimum Grade: D or ECEE 304  Minimum Grade: D"
"32599","ECE 371  Minimum Grade: D or ECEE 304  Minimum Grade: D"
"34188","ECE 492  Minimum Grade: D"
"34189","ECE 492  Minimum Grade: D"
"34379","ECES 521  Minimum Grade: C"
"34513","ECE 612  Minimum Grade: C or CS 510  Minimum Grade: C"
"34457","EGMT 571  Minimum Grade: C and EGMT 572  Minimum Grade: C"
"34458","EGMT 571  Minimum Grade: C and EGMT 572  Minimum Grade: C"
"35199","EGMT 504  Minimum Grade: C and EGMT 501  Minimum Grade: C"
"30962","EGMT 573  Minimum Grade: C and EGMT 502  Minimum Grade: C and EGMT 581  Minimum Grade: C and EGMT 535  Minimum Grade: C"
"34453","ENGR 111  Minimum Grade: D"
"34424","ENGR 111  Minimum Grade: D"
"34425","ENGR 111  Minimum Grade: D"
"34426","ENGR 111  Minimum Grade: D"
"34427","ENGR 111  Minimum Grade: D"
"34428","ENGR 111  Minimum Grade: D"
"34430","ENGR 111  Minimum Grade: D"
"34431","ENGR 111  Minimum Grade: D"
"34433","ENGR 111  Minimum Grade: D"
"34434","ENGR 111  Minimum Grade: D"
"34435","ENGR 111  Minimum Grade: D"
"34436","ENGR 111  Minimum Grade: D"
"34438","ENGR 111  Minimum Grade: D"
"34447","ENGR 111  Minimum Grade: D"
"34448","ENGR 111  Minimum Grade: D"
"34449","ENGR 111  Minimum Grade: D"
"34450","ENGR 111  Minimum Grade: D"
"34451","ENGR 111  Minimum Grade: D"
"34454","ENGR 111  Minimum Grade: D"
"34439","ENGR 111  Minimum Grade: D"
"34441","ENGR 111  Minimum Grade: D"
"34442","ENGR 111  Minimum Grade: D"
"34443","ENGR 111  Minimum Grade: D"
"34444","ENGR 111  Minimum Grade: D"
"30110","CAEE 202  Minimum Grade: D and CAEE 203  Minimum Grade: D"
"30111","ENVE 421  Minimum Grade: D"
"30145","ENVE 302  Minimum Grade: D and ENVS 401  Minimum Grade: D"
"31050","ENVE 492  Minimum Grade: D"
"31985","ENVE 300  Minimum Grade: B- and CIVE 240  Minimum Grade: B-"
